User review,Review date,Star review,Text length,Has media,Has answer,Written by bot
"Все отлично, полный комплект, даже не ожидала: ) Спасибо: ) Даже телефонный номер есть если вдруг возникнут проблемы.",2024-02-08,5,115,1,1,0
"Супер, ребенок в восторге",2024-02-07,5,25,0,1,0
Внутренняя пластиковая упаковка не норм!,2024-02-02,5,40,1,1,0
Восторг у ребенка)! До этого был обычный фотик детский с фото и видео. Этот же новый уровень 🤌😁😆,2024-02-02,5,96,1,1,0
"В целом, всё хорошо. Надеялись на лучшее качество печати, читая отзывы. Спасибо продавцу за информацию для прямого контакта, блокнот, наклейки.... Вообщем, комплектация полная- это радует сама коробка в прекрасном состоянии. Огорчает, что пластиковая внутренняя упаковка для самого фотоаппарата пришла ""погрызенная""- кусочки пластика внутри упаковки были, это можно увидеть на фото. Для более-менее презентабельного вида- а это подарок- пришлось ножницами хотя бы закруглить ""обгрызки"". Как будет служть в использовании, узнаем в середине февраля.",2024-01-30,4,547,1,1,0
"Вчера отмечали день рождение ребёнку, был в восторге от этого фотоаппарата! Очень понравилось что можно сразу распечатать фото , бегал всех фотографировал) Спасибо большое! 🌷",2024-01-28,5,174,0,1,0
Класс. Мне очень понравился. Пришёл в полном комплекте. Всё работает,2024-01-25,5,68,1,1,0
"Отличный фотоаппарат 👍 Заказали ребёнку на день рождения, радости нет предела!) Упаковано отлично, полная комплектация, как в описании, фото хорошего качества👍 мы очень довольны😘",2024-01-24,5,178,1,1,0
Все супер. Подарок мальчику понравилось))),2024-01-21,5,42,1,1,0
"Очень классный,фото отличные,ребенок 9 лет доволен.",2024-01-20,5,51,0,1,0
Сам фотоаппарат отличный и фото в хорошем качестве печатает Но почему то заряжается оооооочень долго(заявлено 120 мин)на самом деле за 120 мин появилось только одно деление,2024-01-17,3,172,1,0,0
Класс🔥покупали ребёнку в подарок😍осталась довольна вся семья😄,2024-01-17,5,61,0,1,0
"Фотоаппарат отличный, хорошая упаковка. Качество для детского фотоаппарата на 5+, много различных функций, отличная комплектация. Брали в подарок ребёнку, восторгу не было предела.",2024-01-12,5,180,0,1,0
"Фотик работает, но пришёл немного не в подарочном виде.... А он был именно на подарок. На качество не влияет конечно, но не красиво...",2024-01-12,5,134,1,1,0
"Качественный аппарат, печатает хорошо, много бумаги, карта памяти и флешка в комплекте.",2024-01-10,5,87,0,1,0
"Спасибо, все в точности, как описывали. Сделали несколько фотографий. Замечательно! Спасибо!",2024-01-10,5,92,0,1,0
Классный фотоаппарат. Ребёнок в восторге!,2024-01-09,5,41,0,1,0
Ребенку понравилось очень. Пользоваться удобно. Снимает так же видео. Большой комплект аксессуаров! Фотоаппарат упакован в красивой коробке. Наш альбомчик для фото заполнился наполовину сразу!,2024-01-06,5,192,1,1,0
"Принёс нам его дед Мороз. По состоянию на сегодня исфотано практически всё 😅. Не полароид конечно, но юному папараци понравится. К аппарату претннзий нет.",2024-01-05,5,154,0,1,0
"Хороший, но выбрали другой) с более ярким и большим экраном) если бы не было заказано 2 для выбора, то забрала бы не задумываясь! Смотрится прикольно",2024-01-04,5,149,0,1,0
Ребёнок в восторге,2024-01-03,5,18,0,1,0
"Отличный фотоаппарат , понравился не только детям , но и взрослым , долго не выпускали из рук , качество бумаги тоже очень хорошее плотное",2024-01-03,5,138,1,1,0
"Заказа дочери на новый год. и когда открыли подарок,то фотоаппарат не включился.попробовали заряжать ,бесполезно. Как вернуть товар?",2024-01-01,2,132,0,1,0
,2023-12-30,5,0,1,1,0
"Дети в восторге, даже 14-летние, взрослые тоже. Комплектация полная, цветную бумагу положили. Немного проблематична настройка, дату сразу поставили, а вот время сбивается при каждом отключении. В целом - великолепный подарок!",2023-12-30,5,225,0,1,0
"Подарили дочке на НГ, фоткает всё и всех с удовольствием😄",2023-12-28,5,57,1,1,0
"Сам фотик не плохой, но фотоальбома не было((",2023-12-28,4,45,1,1,0
"Покупала фотоаппарат в подарок ребёнку на День Рождения.и каково было мое состояние когда на следующий день после праздника слышу,что фотоаппарат не работает !!!Надеюсь,что Вы дадите обратную связь и мы сможем решить этот вопрос!",2023-12-23,1,229,1,1,0
"заказал сестрёнке на новый год, надеюсь понравится, был удивлён размерами, качество фотографий хорошее, снимки хоть и ч/б, все равно эмоции получаешь от мгновенной печати, дороговато конечно, комментарий от бати как обычно:  тебе деньги некуда девать? 😂",2023-12-21,5,252,0,1,0
Отличный фотоаппарат. Купила дочери на день рождения. 2ой день не выпускает из рук. В подарок положили фотоальбом. Очень приятно! Советую к покупке,2023-12-20,5,147,1,1,0
"Задумка прикольная, выглядит мощно,но печатает с полосой",2023-12-19,3,56,0,1,0
"Так как заказывала на подарок, очень переживала, что придет с браком! Но! Фотоаппарат отличный! Просто невероятно! Очень стильный, красивый, минималистичный! Искала именно такой… много чего идет в комплекте. Однозначно рекомендую!",2023-12-18,5,230,1,1,0
"Отличный подарок ребенку на день рождения! Качество фото для детского фотоаппарата неплохое , сын был в восторге.",2023-12-18,5,113,0,1,0
Все прекрасно .. но .. только нет звука на видео (,2023-12-16,4,50,0,1,0
Отличный фотоаппарат! Очень стильный. Ребенок будет в восторге! Спасибо за подарок - альбом для фотографий! 👍🏼,2023-12-12,5,110,0,1,0
"Хороший. Фотографирует здорово, печатает тоже не плохо. Забава для детей. Ребёнку брали уже подрощенному, но всё равно понравился и порадовал подарок)",2023-12-11,5,150,0,1,0
"Подарила племяннику на день рождения, он счастлив(9 лет). Весь вечер только этим подарком и занимался, всех гостей перефотограыировал😀. Фотографии несмотря на то, что был вечер и фотографировали внутри помещения, не на улице, получились четкие, яркие. Жаль, уехала, не прихватила , чтобы продемонстрировать качество.Коробка и все содержимое очень достойно выглядит, все доехало в целости и сохранности! Всем спасибо!",2023-12-06,5,416,0,1,0
"Все хорошо упаковано и целое, но на кадре есть полоса((",2023-12-05,1,55,1,1,0
Отличный фотоаппарат. Описание фотоарата 100 %,2023-12-05,5,46,1,1,0
"Здравствуйте, брала на подарок ребенку, к сожалению не увидела фотоальбома и наклеек, которые шли в описании в подарок, при всем этом упаковка была вскрыта, проверила, вроде всё работает, не стала отказываться, т.к у ребенка ДР. Качество печати, как лично мне, то не очень, маленький снимок получается, но надеемся,что ребенку понравится. Три звёзды.",2023-12-05,3,350,0,1,0
"Пришел в плотной коробке, хорошо упакован. Заряжен лентой, защитные пленки на месте. В комплекте 6 цветных рулонов пленки, флешка, карта памяти, кабель для зарядки, фотоальбом, наклейки. Инструкции на русском нет. Меню легкое. Фоткает, печатает. Продавцу ❤",2023-12-04,5,256,0,1,0
"Добрый вечер! Когда ждала заказ, очень переживала, что придёт не то, что я ожидаю! Я в восторге! От того, что дети в восторге! Лучшего подарка в предверии праздников, я бы им не нашла! Всё настраивается. На русском языке. Разные режимы! А сколько бонусов, в виде бумаги, фотоальбома, наклеек! Флешки, зарядка, ремешок! Всё есть! Спасибо огромное за качественный товар! И очень продуманную упаковку! 5 балов. Смотрите фото! Всё ок!",2023-12-04,5,430,1,1,0
"Всё хорошо упаковано,всё работает (очень туго открывается отсек для зарядки и флэш карты),печатает хорошо, заказывала как подарок сыну на НГ,Спасибо продавцу за всё!))позже дополню отзыв ещё",2023-12-04,5,190,0,1,0
"Отличный фотоаппарат. Полный комплект, все работает",2023-12-04,5,51,0,1,0
"При получении было понятно что товар тестили и отказались. Тоже сделала фото, изображение автоматически вышло - на маленьком формате как чек что то нечёткое и в полоску.... К сожалению отказ",2023-12-04,1,190,0,1,0
"Фотоппарат хороший, только нужно разобраться с инструкцией и правильностью зарядки! Спасибо прадовцу за обратную связь, что помог разобраться!",2023-12-04,5,142,0,1,0
Класный фотик,2023-12-02,5,13,0,1,0
"Полный комплект, карта памяти, флешка, 6 рулонов бумаги и один внутри. Меню на русском, но инструкции на русском нет, нашли в интернете, звук нажатия можно отключить. Качество фото хорошее, но темноватое, надо настраивать посветлее, чтобы можно было раскрашивать. Соответствует ожиданиям и описанию!",2023-12-01,5,299,0,1,0
"Отличный фотоопарат дочка в восторге,советуем к приобретению.В подарок пришел альбом что очень удобно, сразу есть где хранить фото.",2023-12-01,5,131,1,1,0
"Фотик бомба, уже проверила, рекомендую )",2023-11-30,5,40,1,1,0
"Вау, рекомендасъён",2023-11-29,5,18,0,1,0
"Крутой фотоаппарат!!! Заказала ребенку на день рождения!Очень долго выбирала из многочисленного выбора представленных на маркетплейсах,но не прогадала!Ребенок в диком восторге !!!Рекомендую продавца!с такой тех поддержкой я сталкиваю впервые!Дмитрий всё объяснил и подсказал!Спасибо огромное😁👍",2023-11-28,5,293,1,1,0
Хорошая комплектация. Все работает.,2023-11-28,5,35,1,1,0
Ребенок доволен. Работает пока все исправно.,2023-11-27,5,44,0,1,0
Возврат не тот заказали,2023-11-26,4,23,0,1,0
"Заказали ребенку на день рождения. Все приехало быстро, упаковка была не повреждена. В комплекте было 6 рулонов бумаги (ч/б и цветная) зярядка, флешка 32 гб, книжечка для фото, ремешок и наклейки. В целом были удивлены, что это вполне себе полноценный фотоаппарат, с возможностью хранить фото и снимать видео. Ребенок остался очень доволен. Скажу и взрослым тоже интересно. Спасибо продавцу!",2023-11-25,5,391,1,1,0
"Фотоаппарат просто супер. Для ребёнка самое оно, разнообразить отдых.",2023-11-25,5,69,0,1,0
"Фотик супер, настройки уже на русском дата и время проставлены, был запрален, его проверял продавец, ото чёткие, черно белые прям, как в детстве, продавцу огромное СПАСИБО!",2023-11-24,5,172,0,1,0
"Пришел подарок на Новый Год ребенку. Все работает и классное. Поставлю 4 звёзды. Одну звезду к сожалению придется убрать за комплектацию набора:  пластмассовая форма сломана и рассыпалась, наклейки помялись. А также термобумага для полароида вставленная в фотоаппарат прилично израсходована. Переупакую и подарю красиво 🥂👌Прошу доработать недочёты продавца. Всем хороших праздников 🎄",2023-11-24,4,382,1,1,0
"Покупали на подарок! К сожалению отказ. Перезаказали, надеюсь прийдет в достойном виде.",2023-11-23,5,87,1,1,0
"Добрый день. Заказали фотоаппарат, в пункте выдачи сотрудник не разрешил проверить. Сказали, что при использовании будет считаться что товар был в употреблении и будет не возвратный. Пришла домой, попробовала сфотографировать , но фото не печатается. Подскажите как быть? Может быть я что-то неправильно делаю. Пленка была заправлена. Куда вам можно написать или как с вами связаться, чтобы решить эту проблему? В инструкции к сожалению ничего непонятно .",2023-11-22,5,455,1,1,0
"Фотик выше всяких похвал!Брала доче на подарок,ещё не дарили,но я уже в восторге.Всё аккуратно собрано,в комплекте идет шесть рулонов бумаги,флешка,шнурок и очень красивый альбом для хранения фото.Фотоаппарат пришел заряженый и сразу удалось испытать его,фотографии получаются довольны хорошие. Очень рекомендую продавца и фотоаппарат !",2023-11-22,5,336,1,1,0
"Классный фотоаппарат, ребёнок будет в восторге, я уверена! Спасибо за подарок!",2023-11-21,5,78,1,1,0
"Набор отличный. Все работает. Все, что надо есть, 6 запасных лент есть. Надеюсь долго проработает, тк подарок",2023-11-21,5,109,0,1,0
"Заказывала фотоаппарат племяннику на день рождения (9 лет). Ребенок и гости были в восторге, некоторые долго не могли понять, как это так, моментально печатает и без краски. В комплекте было всё необходимое - 3 рулона белой бумаги (+1 рулон уже внутри фотоаппарата), и 3 рулона цветной (но, пользуясь рекомендацией продавца, пользоваться ими не стали). Зарядка - в комплекте, карта памяти на 32 гб, картридер и альбом (небольшой блокнот, куда можно наклеивать фотографии). Можно печатать фотографии лентой, как бы серией (то есть, не отрывая каждую), но тогда не печатайте сразу одну за другой - аппарат перегревается и после 7-8 фотографии изображение становится ооочень темным (чтоб этого не было - просто сделайте перерыв в печати). Из незначительных минусов - нет индикатора заряда (лампочка не меняет цвет на зеленый), и нет сопряжения с телефоном). Однозначно рекомендую к покупке!",2023-11-20,5,887,1,1,0
Выглядит стильно . Печатает хорошо . Пришло на следующий день после заказа,2023-11-19,5,74,0,1,0
Дети в восторге.,2023-11-18,5,16,0,1,0
"ПРЕВОСХОДНЫЙ полный комплект, флешка на 32 и даже переходник для флешки есть, снимки отличные, меню уже было настроено на русском, и альбом, и бумаги 6 рулонов и ещё 1 в фотоаппарате, даже наклейки,и ремешок на руку, СУПЕР, ВСЕМ СОВЕТУЮ!",2023-11-17,5,237,1,1,0
"Комплект полный-картридер,флешка на 32,7 рулонов бумаги,наклейки,альбом,шнурок,провод для зарядки,инструкция,все целое и при проверки работало,упаковано хорошо,в пупырку.Сам аппарат без повреждений,защитные пленки на месте.Один рулон вставлен,наверное проходил проверку.Продавца рекомендую.Дополню отзыв при дальнейшей эксплуатации.Качество печати с обоих камер устраивает.",2023-11-16,5,373,1,1,0
Брала на подарок.ребенок доволен.фотки распечатываются черно белые.не совсем четкие.может в настройках нужно что то изменить.в целом пойдет!,2023-11-16,5,140,0,1,0
Очень хороший фотоаппарат советую,2023-11-15,5,33,1,1,0
"В целом неплохой агрегат, жаль, что нет цветной печати, а так вроде качественная аппаратура. Смутила коробка от данной техники, т.к. в отзывах совсем другая, но все работает и печатает. Брали в подарок, именинница довольна!",2023-11-15,4,223,1,1,0
"Несколько дней работал, потом перестал печатать снимки, не успели даже полностью отснять ту бумагу, которая входила в набор",2023-11-14,1,123,0,1,0
Спасибо!,2023-11-10,5,8,0,1,0
"Пишу отзыв спустя месяц пользования фотоаппаратом! Хочу начать с обратной связи, были моменты, с которыми нужно было разобраться (слишком черно печатал), продавец очень ответственный и с совестью отнесся к нашей ситуации, сам звонил и все рассказывал, после всего инструктажа всё начало работать замечательно. Сам фотик яркий, красивый, пластик качественный, печатает отлично. Цена 👍. Для нас он не совсем детский) Меню очень разборчивое) покупали дочке на 9 лет. По окончании ленты, купили чековую ленту, всё подошло 👍 дочка очень часто берет его в школу, делают кучу фоток и печатают, нареканий нет. Огромнейшее спасибо продавцу. Рекомендую именно у этого продавца)",2023-10-28,5,667,0,1,0
"Спасибо продавцу за быструю доставку. Фотоаппарат оставили,но он не стоит своих денег. Лента постоянно стоит на месте,печатает через фотографию.. Детская игрушка за 4000,не оправдано",2023-10-25,4,182,0,1,0
Замечательный пункт,2023-10-19,5,19,0,1,0
"Сынуля доволен! Печатает качественно!) правда я ожидал, что он поменьше размером, но и так всё устроило! Спасибо продавцу!",2023-10-13,5,122,0,1,0
"Купили ребенку на др, первое время фоткал отлично( первые два дня) были очень довольны все, сейчас начал фоткать вот так - очень темные фото, не различить лиц. Очень расстроена дочь.и я - наверно деньги потратили зря",2023-10-12,2,216,1,1,0
"Фотоаппарат хороший) есть и карта памяти, шнурок на руку, положили 6 рулончиков бумаги, один был внутри, звук если не нужен можно отключить в настройках, спасибо",2023-10-06,5,161,0,1,0
Камера красивая. Фотографии прикольные. Служба поддержки бесподобна (не ирония)!!!,2023-09-28,5,82,0,1,0
"Добрый день, Визуально красивый фотоаппарат, в комплекте приличное количество бумаги (нам попалась комплектация с 6 рулончиками) кабель для зарядки, флешка, шнурочек на руку. Вчера дочка тестила целый вечер. У неё периодически он не печатает, а выплывает пустой листик вместо фото. С чем это может быть связано?",2023-08-29,4,311,0,1,0
"ребят, это мега круто!!! на память и сразу!!! иииу-я просто в диком восторге!!! очень круто! и внешне не детская хрень, а прикольный инстафотик😍🧡!!! придумала купить стильный мини блокнотик и клеить туда эти фоточки и можно еще подписывать их🫶🏼!!! аааа! так это клево!!!! но, пожалуйста, подскажите, что делать, когда чернила закончатся? как то можно заправить картридж или что???",2023-08-24,5,380,1,1,0
"Пришла в немного побитой упаковке, но в остальном всё хорошо. Камера очень понравилась, есть фильтры, удобное управление, всё что обещано там было👍 . Жалко что нет ремешка (шнурка) или чего то такого что бы одеть на руку или куда-то привязать",2023-07-06,5,242,1,1,0
"Сам аппарат на вид неплохой. Комплект полный. Но пришёл с браком. Чёрное пятно в в кадре. Звезду не снимаю,т.к товар хороший. Но и прошу 100 руб за возврат не снимать.",2023-06-11,5,167,1,1,0
"Игрушка крутая, купила не для ребёнка, а себе. При хорошем свете кадры вообще отличные. Только защитную плёнку не советую снимать с экрана, сразу же в сумке пошарпался.",2023-06-09,5,168,1,1,0
"Хороший фотоаппарат, пришел в красивой коробке,в комплекте 7 рулонов бумаги для печати.Оптика и экран обклеены защитной пленкой.Флешка в комплекте,стояла в штатном месте.Провод для зарядки micro USB. Инструкция имеется,но Правда только на китайском языке,но в настройках самого фотоаппарата имеется русский язык.Товар описанию соответствует, никаких проблем с ним не испытывали.Продавцу респект.Для тех ,кто не понимает как зарядить ленту для печати,просто вставьте ее в отделение для рулона,липкой стороной вниз и вытащите краешек ленты наружу,чтобы фото отрывалось ровно,тяните его к верхним отрывным зубцам.",2023-06-07,5,610,1,1,0
"фотоаппарат работает, всё хорошо, спасибо! всё просто и понятно)",2023-06-01,5,64,1,1,0
"Фотоаппарат классный! Пришёл быстро, полная комплектация как и заявлено, коробка целая. Нет инструкции на русском языке, но разобраться просто, главное в настройках самого фотика найти и перевести на русский язык. Качество фото нас вполне устроило. В настройках есть пункт ""контрастность печати"" и с её помощью можно сделать распечатки светлее или темнее. Можно отключить функцию печати и распечатывать фото из галереи. Заряд держит долго, заряжается быстро. И есть автоотключение, то есть если ребёнок положил и забыл выключить - фотоаппарат выключится сам. В общем, очень рекомендую!",2023-05-26,5,585,0,1,0
Хороший фотик,2023-04-25,5,13,1,1,0
Обратная доставка 100 рублей,2023-04-24,1,28,0,1,0
"Всё работает, коробка в идеальном состоянии. Печать конечно не идеально, но для детей или же когда жалко тратить большие деньги-идеально. 3 рулона было. Буду пользоваться, спасибо",2023-03-27,5,179,1,1,0
Здравствуйте. Включается. Есть карта памяти. Всего 2 катушки ленты в коробке и одна внутри.Плёнка в царапинах.,2023-03-27,4,110,1,1,0
"Фотоаппарат отличный! Понравился всей семье, с настройками все понятно, качество печати супер, в комплекте флешка, можно печатать фотографии с флешки. Прекрасный подарок для любого возраста",2023-03-25,5,189,1,1,0
все хорошо !,2023-03-19,5,12,0,1,0
"Ребёнок доволен как слон ) отличный фотоаппарат! Фоткает теперь все подряд , и не жалко плёнку , так как плёнка стоит совсем дёшево ! Спасибо большое",2023-03-16,5,149,1,1,0
"Купили ребёнку на др. Дочка очень довольна, фотоаппарат отличный, приятный нескользящий материал, пришло вовремя! А вместо запасных 3х рулонов термобумаги в наборе было целых 6! Спасибо большое! Продавца добавил в избранные!!!",2023-03-09,5,226,1,1,0
"Отличный фотоаппарат 📸 Купили ребёнку на день рождение. Пришёл вовремя. В комплекте 7 рулонов бумаги, флешка на 32 гб и кабель для зарядки.Рекомендую❗💯",2023-03-09,5,151,1,1,0
"Суперский фотоаппарат. Для ребёнка отличный вариант. Все пришло целое,отлично упаковано. Особая благодарность продавцу, несмотря на то что на момент заказа в комплект входило только 3 рулона бумаги, положили 6, +1 в аппарате. Флешка,зарядка,инструкция все на месте. Спасибо Вам большое.",2023-03-08,5,286,0,1,0
"Дочери понравился. Печатает неплохо. Фото сохраняются на карточку. В комплекте была собственно карточка на 32 гб, шнурок зарядки, 6 лент + 1 в самом фотике. Есть выключатель печати. То есть, можно настроить, печатать сразу или нет. Из недостатков:  я не нашел как полностью выключить звук. Фотик включается и выключается с мелодией. В режиме просмотра фотографий при выборе опций есть три пункта:  напечатать фото, удалить его или удалить ВСЕ фото. В общем, случайно удалить все фотки проще простого. В остальном все отлично.",2023-03-08,5,523,1,1,0
"Фотоаппарат понравился, пришёл вовремя. Быстро разобрались в нем. Ребёнок доволен.",2023-03-06,5,82,0,1,0
"Фотоаппарат пришёл так быстро, что даже не ожидали;)(брали сыну на подарок специально заранее что б успел придти, если вдруг задержки.) Все целое, нигде даже никакой царапинки или потёртости нету! Внутри, что приятно удивило! Было не три а шесть! Рулончиков бумаги , да ещё и в самом аппарате один уже вставлен! Все понравилось, попробовали снять, все получилось! Огромное спасибо продавцу!",2023-02-18,5,390,1,1,0
"Работает. 2 рулона бумаги в коробке, 1 вставлен в фотоаппарат, карта на 32гб, шнур для зарядки. Снимки не чëткие.",2023-02-15,4,113,0,1,0
"Остановились на этой модели, так как было обещано 6 рулонов бумаги в комплекте. На самом деле пришло только два!!! Очень разочарованы! Не отказ только потому что уже нет времени делать перезаказ ( брали на подарок)",2023-01-28,1,214,0,1,0
Фотоаппарат не стоит своих денег! Есть с чем сравнивать! Качество на много хуже чем у других детских фотоаппаратов. Размер напечатанных фото маленький. Упаковка внутри разбита. Очень недовольна!,2023-01-22,1,194,1,0,0
Пришел с разбитой упаковкой. Подарочных рулонов для фото нет. Одно расстройство... Покупала ребёнку на подарок,2023-01-19,2,110,1,0,0
"Пришёл быстро,ещё не открывали,брали в подарок ребёнку,очень аккуратно упакован",2023-01-16,5,79,0,1,0
"Упаковано все хорошо, на камере защитная плёнка. В комплекте нет шнура для переноски, и бумага в комплекте идет только обычная (без наклеек)-6 рулонов. Качество печати наверно на всех термопринтерах одинаковое, но ожидалось что будет лучше",2023-01-01,4,239,0,1,0
"Отличный подарок ребёнку на новый год! К комплекте бумага для печати, шнур для зарядки и ФЛЕШКА НА 32GB!!! Сам фотоаппарат очень даже хорошего качества, на объективе и на дисплее защитные плёнки. Упакован хорошо, доставка очень быстрая, у других продавцов доставка аж 7 января, а этот доставили за неделю!",2022-12-06,5,305,1,1,0
